"City","State","lat","lng"
"Angelus Oaks","CA",34.153818,-116.512262
"Angie","LA",30.9086345,-89.8517845
"Angier","NC",35.478164,-78.729411
"Angle Inlet","MN",48.875164,-94.885668
"Angleton","TX",29.16913,-95.43583
"Angola","IN",41.672567,-85.000474
"Angola","LA",30.97337,-91.538682
"Angola","NY",42.823386,-78.858355
"Angoon","AK",57.500525,-134.585954
"Angora","MN",47.753747,-92.756769
"Angora","NE",41.721468,-103.003835
"Anguilla","MS",32.973917,-90.831601
"Angus","MN",47.836367,-96.3504
"Angwin","CA",38.57145,-122.450215
"Aniak","AK",60.314735,-163.118947
"Animas","NM",32.053042,-108.906944
"Anita","IA",41.390677,-94.813882
"Anita","PA",41.171119,-78.913113
"Aniwa","WI",45.008812,-89.357822
"Ankeny","IA",41.714504,-93.58682
"Anmoore","WV",39.258671,-80.287544
"Ann Arbor","MI",42.265094125,-83.78013025
"Anna","IL",37.474268,-89.163042
"Anna","OH",40.407239,-84.203271
"Anna","TX",33.323709,-96.524804
"Anna Maria","FL",27.529113,-82.731722
"Annabella","UT",38.716845,-112.065687
"Annada","MO",39.253624,-90.814756
"Annandale","MN",45.218652,-94.105948
"Annandale","NJ",40.631008,-74.890685
"Annandale","VA",38.835762,-77.212794
"Annandale On Hudson","NY",42.035434,-73.909234
"Annapolis","CA",38.710387,-123.386924
"Annapolis","IL",39.134986,-87.838419
"Annapolis","MD",38.9910735714286,-76.5626458571429
"Annapolis","MO",37.4913,-90.6646
"Annapolis Junction","MD",39.1332,-76.798843
"Annawan","IL",41.425519,-89.924636
"Annemanie","AL",32.048079,-87.26226
"Anniston","AL",33.7578593333333,-85.7957561666667
"Anniston","MO",36.822596,-89.346154
"Annona","TX",33.582918,-94.915595
"Annville","KY",37.305202,-83.971127
"Annville","PA",40.352637,-76.435873
"Anoka","MN",45.282482,-93.418574
"Anselmo","NE",41.620773,-99.864392
"Ansley","NE",41.289827,-99.381735
"Anson","ME",44.81062,-69.912885
"Anson","TX",32.765623,-99.854766
"Ansonia","CT",41.342514,-73.070301
"Ansonia","OH",40.214675,-84.653188
"Ansonville","NC",35.021874,-80.085232
"Ansted","WV",38.135025,-81.087871
"Antelope","CA",38.716091,-121.366613
"Antelope","MT",48.700718,-104.360729
"Antelope","OR",45.263301,-121.088513
"Antes Fort","PA",41.186545,-77.218368
"Anthon","IA",42.336668,-95.962495
"Anthony","FL",29.337795,-82.082367
"Anthony","KS",37.111488,-98.048121
"Anthony","NM",32.068186,-106.570475
"Anthony","TX",31.725097,-106.359795
"Antigo","WI",45.160809,-89.093942
"Antimony","UT",37.729535,-110.543374
"Antioch","CA",37.9264245,-121.8153335
"Antioch","IL",42.451419,-88.075733
"Antioch","TN",36.103294,-86.764049
"Antler","ND",48.813251,-101.227611
"Antlers","OK",34.215441,-95.626306
"Antoine","AR",34.146678,-93.653733
"Anton","CO",39.690908,-103.137281
"Anton","TX",33.770506,-102.192713
"Anton Chico","NM",34.781908,-104.718891
"Antonito","CO",37.135059,-106.190367
"Antrim","NH",43.044535,-71.971353
"Antwerp","NY",44.148052,-75.759103
"Antwerp","OH",41.186851,-84.727141
"Anvik","AK",65.226375,-151.025085
"Anza","CA",33.524988,-116.679174
"Apache","OK",34.891016,-98.361483
"Apache Junction","AZ",33.28676925,-111.40491175
"Apalachicola","FL",29.7824295,-84.938442
"Apalachin","NY",42.049798,-76.181009
"Apex","NC",35.748012,-78.834012
"Apison","TN",35.017572,-85.018914
"Aplington","IA",42.657249,-92.895287
"Apo","AA",NA,NA
"Apo","AE",NA,NA
"Apo","AP",NA,NA
"Apollo","PA",40.436827,-79.617178
"Apollo Beach","FL",27.84579,-82.331983
"Apopka","FL",28.6443616666667,-81.4290876666667
"Appalachia","VA",36.940452,-82.665879
"Apple Creek","OH",40.733099,-81.763389
"Apple Grove","WV",38.657528,-82.10679
"Apple River","IL",42.454161,-90.118471
"Apple Springs","TX",31.105786,-95.138794
"Apple Valley","CA",34.6450535,-116.346901
"Applegate","CA",38.998186,-120.994598
"Applegate","MI",43.35159,-82.670835
"Appleton","MN",45.282008,-95.95757
"Appleton","NY",43.291696,-78.626944
"Appleton","WA",45.850437,-121.312852
"Appleton","WI",44.3498283333333,-88.444267
"Appleton City","MO",38.167943,-93.882831
"Appling","GA",33.573999,-82.312058
"Appomattox","VA",37.356134,-78.848202
"Aptos","CA",37.0389515,-121.914425
"Apulia Sttion","NY",42.823968,-76.062425
"Aquasco","MD",38.588843,-76.712639
"Aquashicola","PA",40.813281,-75.59202
"Aquebogue","NY",40.922326,-72.637078
"Aquilla","TX",31.987167,-97.108113
"Arab","AL",34.393855,-86.365403
"Arabi","GA",31.849613,-83.7277
"Arabi","LA",29.956803,-89.987547
"Aragon","GA",34.053167,-85.079865
"Aragon","NM",33.913868,-108.649811
"Aransas Pass","TX",27.931122,-97.3509475
"Arapaho","OK",35.566643,-98.960209
"Arapahoe","CO",38.847485,-102.524932
"Arapahoe","NC",35.034156,-76.798574
"Arapahoe","NE",40.294628,-99.842844
"Arapahoe","WY",43.035809,-108.584486
"Ararat","NC",36.385903,-80.589507
"Ararat","VA",36.612434,-80.504446
"Arbela","MO",40.453333,-92.1474
"Arboles","CO",37.109225,-107.31183
"Arbon","ID",42.512788,-112.542643
"Arbovale","WV",38.387966,-79.990585
"Arbuckle","CA",39.0134,-121.996852
"Arbyrd","MO",36.064878,-90.229246
"Arcade","NY",42.597171,-78.37463
"Arcadia","CA",33.786594,-118.298662
"Arcadia","FL",27.1861105,-81.8383
"Arcadia","IA",42.087657,-95.015299
"Arcadia","IN",40.167756,-86.045789
"Arcadia","KS",37.601241,-94.697518
"Arcadia","LA",32.376273,-92.970592
"Arcadia","MI",44.478837,-86.209391
"Arcadia","MO",37.60362,-90.634928
"Arcadia","NE",41.52244,-99.038945
"Arcadia","OH",41.115906,-83.535416
"Arcadia","OK",35.672506,-97.309856
"Arcadia","PA",40.781719,-78.853612
"Arcadia","SC",34.95717,-81.991626
"Arcadia","WI",44.251711,-91.387699
"Arcanum","OH",40.126915,-84.539928
"Arcata","CA",40.722939,-123.9600615
"Arch Cape","OR",45.810934,-123.962989
"Archbald","PA",41.487598,-75.533403
"Archbold","OH",41.578355,-84.25106
"Archer","FL",29.569316,-82.506445
"Archer","IA",43.098882,-95.743011
"Archer","NE",41.140845,-98.13559
"Archer City","TX",33.556215,-98.624934
"Archibald","LA",32.409446,-91.732788
"Archie","MO",38.521563,-94.352149
"Arco","ID",43.634236,-113.213308
"Arco","MN",44.382668,-96.1842
"Arcola","IL",39.725828,-88.305182
"Arcola","IN",41.103797,-85.292474
"Arcola","MO",37.431754,-93.849903
"Arcola","MS",33.26597,-90.844813
"Arcola","PA",40.152871,-75.456719
"Arcola","VA",38.968321,-77.533263
"Arctic Village","AK",65.226375,-151.025085
"Ardara","PA",40.360619,-79.743317
"Arden","NC",35.589686,-82.541808
"Arden","NY",41.386195,-74.125718
"Ardenvoir","WA",47.708473,-120.329107
"Ardmore","AL",34.961697,-86.844257
"Ardmore","OK",34.2447983333333,-97.2251206666667
"Ardmore","PA",39.998811,-75.30793
"Ardmore","TN",35.055109,-86.883959
"Ardoch","ND",48.237795,-97.275528
"Ardsley","NY",41.015096,-73.841478
"Ardsley On Hudson","NY",41.025947,-73.87185
"Arecibo","PR",18.4461473333333,-66.7018333333333
"Aredale","IA",42.804004,-92.985938
"Arena","WI",43.119643,-89.947679
"Arenas Valley","NM",32.783939,-108.185406
"Arendtsville","PA",39.923644,-77.300085
"Arenzville","IL",39.913938,-90.370736
"Argenta","IL",39.965322,-88.848695
"Argillite","KY",38.511714,-82.872362
"Argonia","KS",37.248959,-97.690887
"Argonne","WI",45.711791,-88.810386
"Argos","IN",41.242669,-86.248052
"Argusville","ND",47.057026,-96.975162
"Argyle","FL",30.705557,-86.031448
"Argyle","GA",31.064114,-82.68954
"Argyle","IA",40.546499,-91.585217
"Argyle","MI",43.558856,-82.945483
"Argyle","MN",48.331455,-96.816197
"Argyle","MO",38.498027,-91.918023
"Argyle","NY",43.280711,-73.484828
"Argyle","TX",33.215066,-97.164644
"Argyle","WI",42.690143,-89.922697
"Ariel","WA",45.999338,-122.442472
"Arimo","ID",42.566743,-112.259209
"Arion","IA",41.979124,-95.450804
"Aripeka","FL",28.430213,-82.661555
"Arispe","IA",40.931394,-94.219334
"Aristes","PA",40.816696,-76.350279
"Ariton","AL",31.455485,-85.633907
"Arivaca","AZ",31.970131,-111.890713
"Arizona City","AZ",32.745169,-111.603327
"Arjay","KY",36.769184,-83.708181
"Ark","VA",37.432335,-76.601616
"Arkabutla","MS",34.686272,-90.106756
"Arkadelphia","AR",34.0474383333333,-93.1634213333333
"Arkansas City","AR",33.608922,-91.207356
"Arkansas City","KS",37.149582,-96.904215
"Arkansaw","WI",44.602774,-92.062219
"Arkdale","WI",44.079992,-89.803877
"Arkoma","OK",35.202297,-94.551914
"Arkport","NY",42.465145,-77.57387
"Arkville","NY",42.141725,-74.572054
"Arlee","MT",47.220055,-114.024625
"Arley","AL",34.095345,-87.188237
"Arlington","AL",32.051214,-87.569778
"Arlington","AZ",33.276539,-112.18717
"Arlington","CO",38.430393,-103.366655
"Arlington","GA",31.47718,-84.699156
"Arlington","IA",42.752653,-91.69556
"Arlington","IL",41.43043,-89.240006
"Arlington","IN",39.663342,-85.590869
"Arlington","KS",37.829877,-98.196898
"Arlington","KY",36.789033,-89.009178
"Arlington","MA",42.3983705,-71.1719975
"Arlington","MN",44.597449,-94.105481
"Arlington","NE",41.501979,-96.317932
"Arlington","OH",40.908204,-83.617612
"Arlington","OR",45.567282,-120.275127
"Arlington","SD",44.368264,-97.246086
"Arlington","TN",35.292102,-89.752615
"Arlington","TX",32.768182,-97.2464614736842
"Arlington","VA",38.874941625,-77.10078396875
"Arlington","VT",43.065719,-73.134727
"Arlington","WA",48.181498,-121.959469
"Arlington","WI",43.336846,-89.36061
"Arlington Heights","IL",41.986161,-87.8562043333333
"Arlington Heights","MA",42.446396,-71.459405
"Arma","KS",37.557295,-94.694906
"Armada","MI",42.850051,-82.894993
"Armagh","PA",40.460262,-79.009721
"Armbrust","PA",40.360223,-79.439801
"Armington","IL",40.36129,-89.323143
"Arminto","WY",42.966192,-106.807047
"Armona","CA",36.316529,-119.704594
"Armonk","NY",41.075185,-73.761247
"Armorel","AR",35.852046,-89.972762
"Armour","SD",43.341035,-98.398964
"Armstrong","IA",43.407517,-94.531703
"Armstrong","IL",40.258038,-87.874221
"Armstrong","MO",39.242532,-92.69974
"Armstrong","TX",27.116964,-97.612449
"Armstrong Creek","WI",45.672311,-88.530545
"Armuchee","GA",34.479253,-85.149208
"Arnaudville","LA",30.474902,-91.967292
"Arnegard","ND",47.807748,-103.438887
"Arnett","OK",36.204191,-99.818311
"Arnett","WV",37.82156,-81.409586
"Arnold","CA",38.328969,-120.223837
"Arnold","KS",38.479822,-99.916519
"Arnold","MD",39.031461,-76.623203
"Arnold","MI",46.604141,-87.614805
"Arnold","MO",38.341665,-90.410219
"Arnold","NE",41.423996,-100.194253
"Arnold Afb","TN",35.497637,-86.07482
"Arnolds Park","IA",43.377945,-95.24015
"Arnoldsburg","WV",38.828582,-81.132151
"Arnoldsville","GA",33.888662,-83.222254
"Arnot","PA",41.77197,-77.242228
"Arock","OR",42.915641,-117.497988
"Aroda","VA",38.428509,-78.267848
"Aroma Park","IL",41.091582,-87.684284
"Aromas","CA",36.864154,-121.647608
"Arona","PA",40.360223,-79.439801
"Arp","TX",32.27795,-95.067302
"Arpin","WI",44.535658,-90.007245
"Arrey","NM",33.042613,-107.170508
"Arriba","CO",39.316461,-103.323143
"Arrington","TN",35.856609,-86.663307
"Arrington","VA",37.690183,-78.947944
"Arrow Rock","MO",39.069352,-92.948668
"Arrowsmith","IL",40.447857,-88.632584
"Arroyo","PR",17.96751,-66.04138
"Arroyo Grande","CA",35.3197485,-120.555544
"Arroyo Hondo","NM",36.53294,-105.656752
"Arroyo Seco","NM",36.520002,-105.534027
"Art","TX",30.720372,-99.100089
"Artemas","PA",39.755155,-78.406388
"Artemus","KY",36.839539,-83.850573
"Artesia","CA",33.8259945,-118.185905
"Artesia","MS",33.411531,-88.644261
"Artesia","NM",32.687898,-104.380722
"Artesia Wells","TX",28.338951,-99.098369
"Artesian","SD",44.020961,-98.01144
"Arthur","IA",42.341553,-95.371381
"Arthur","IL",39.728925,-88.249344
"Arthur","ND",47.102334,-97.140334
"Arthur","NE",41.554073,-101.714495
"Arthur","TN",36.566257,-83.636479
"Arthur City","TX",33.65973,-95.582906
"Arthurdale","WV",39.458091,-79.688154
"Artie","WV",37.940013,-81.354496
"Artois","CA",39.698298,-122.168928
"Arvada","CO",39.748863,-105.155277571429
"Arvada","WY",44.731059,-106.392413
"Arverne","NY",40.5923,-73.793273
"Arvilla","ND",47.925956,-97.494107
"Arvin","CA",35.311064,-118.659604
"Arvonia","VA",37.563225,-78.53643
"Ary","KY",37.363778,-83.154594
"Asan","GU",13.444257,144.786297
"Asbury","MO",37.266718,-94.517971
"Asbury","NJ",40.695034,-75.028089
"Asbury","WV",37.975595,-80.426874
"Asbury Park","NJ",40.250725,-74.048582
"Ascutney","VT",43.410672,-72.429777
"Ash","NC",34.06493,-78.494942
"Ash Flat","AR",36.234637,-91.568849
"Ash Fork","AZ",34.970209,-112.263974
"Ash Grove","MO",37.311381,-93.578642
"Ashaway","RI",41.322365,-71.679251
"Ashburn","GA",31.723074,-83.644063
"Ashburn","MO",39.56103,-91.184425
"Ashburn","VA",39.0614924,-77.5889332
"Ashburnham","MA",42.654906,-71.920942
"Ashby","MA",42.446396,-71.459405
"Ashby","MN",46.09171,-95.816743
"Ashby","NE",41.919117,-101.746919
"Ashcamp","KY",37.462655,-82.448017
"Ashdown","AR",33.704625,-94.130221
"Asheboro","NC",35.748331,-79.786343
"Asher","KY",37.011357,-83.4553
"Asher","OK",34.96959,-96.946216
"Asherton","TX",28.448923,-99.759184
"Asheville","NC",35.6033539090909,-82.5552942727273
"Ashfield","MA",42.562391,-72.738152
"Ashfield","PA",40.784095,-75.708281
"Ashford","AL",31.189627,-85.262314
"Ashford","CT",41.889043,-72.147561
"Ashford","WA",46.752611,-122.05517
"Ashford","WV",37.997105,-81.71704
"Ashippun","WI",43.217506,-88.525315
"Ashkum","IL",40.876259,-87.973929
"Ashland","AL",33.234539,-85.847477
"Ashland","IL",39.938647,-90.079241
"Ashland","KS",37.171946,-99.769576
"Ashland","KY",38.398837,-82.700178
"Ashland","LA",32.137843,-93.090606
"Ashland","MA",42.446396,-71.459405
"Ashland","ME",46.975725,-68.39816
"Ashland","MO",38.781337,-92.265908
"Ashland","MS",34.741457,-89.163282
"Ashland","MT",45.811819,-106.635131
"Ashland","NE",41.102696,-96.577634
"Ashland","NH",43.715626,-71.639896
"Ashland","NY",42.332859,-74.367866
"Ashland","OH",40.826965,-82.296131
"Ashland","OR",42.148098,-122.537356
"Ashland","PA",40.692886,-76.303085
"Ashland","VA",37.754912,-77.480128
"Ashland","WI",46.558577,-90.738773
"Ashland City","TN",36.297807,-87.083657
"Ashley","IL",38.290049,-89.232163
"Ashley","IN",41.501455,-85.071275
"Ashley","MI",43.204648,-84.494123
"Ashley","ND",46.056209,-99.285013
"Ashley","OH",40.389346,-82.98071
"Ashley Falls","MA",42.185969,-73.318695
"Ashmore","IL",39.531041,-88.040616
"Ashtabula","OH",41.7513645,-80.8494015
"Ashton","IA",43.309073,-95.772984
"Ashton","ID",44.015259,-111.42527
"Ashton","IL",41.838351,-89.193176
"Ashton","MD",39.151468,-76.994498
"Ashton","NE",41.249476,-98.79476
"Ashton","SD",45.046485,-98.397319
"Ashton","WV",38.60323,-82.112281
"Ashuelot","NH",42.777271,-72.444106
"Ashville","AL",33.785173,-86.216884
"Ashville","NY",42.084481,-79.391738
"Ashville","OH",39.67194,-83.015457
"Ashville","PA",40.554875,-78.544825
"Ashwood","OR",44.538351,-121.321903
"Askov","MN",46.215511,-92.759076
"Asotin","WA",46.174099,-117.118489
"Aspen","CO",39.19637,-106.829759
"Aspermont","TX",33.139647,-100.224966
"Aspers","PA",39.976602,-77.227126
"Aspinwall","IA",41.911924,-95.135602
"Assaria","KS",38.688891,-97.59426
"Assawoman","VA",37.865814,-75.527697
"Assonet","MA",41.782993,-71.017328
"Assumption","IL",39.527214,-89.249643
"Astatula","FL",28.706723,-81.718455
"Aston","PA",39.866766,-75.398537
"Astor","FL",29.174011,-81.575044
"Astoria","IL",40.243173,-90.324653
"Astoria","NY",40.76744025,-73.91913675
"Astoria","OR",46.142206,-123.795996
"Astoria","SD",44.562302,-96.591264
"Atalissa","IA",41.475075,-91.16406
"Atascadero","CA",35.446517,-120.740976
"Atascosa","TX",29.279376,-98.735851
"Atchison","KS",39.535948,-95.225098
"Atco","NJ",39.760048,-74.866534
"Atglen","PA",39.941554,-75.957993
"Athelstane","WI",45.420602,-88.246901
"Athena","OR",45.82394,-118.524881
"Athens","AL",34.80473775,-87.0203355
"Athens","GA",33.9518544,-83.390654
"Athens","IL",39.950205,-89.683294
"Athens","IN",41.040988,-86.206925
"Athens","LA",32.68552,-93.033603
"Athens","ME",44.9227,-69.67668
"Athens","MI",42.119031,-85.214348
"Athens","NY",42.28004,-73.837035
"Athens","OH",39.339279,-82.013803
"Athens","PA",41.861751,-76.488418
"Athens","TN",35.4494335,-84.6407215
"Athens","TX",32.188097,-95.882391
"Athens","WI",44.982348,-90.007765
"Athens","WV",37.452346,-81.00916
"Atherton","CA",37.450627,-122.199439
"Athol","ID",47.922361,-116.686007
"Athol","KS",39.766784,-98.919297
"Athol","KY",37.515013,-83.26432
"Athol","MA",42.547302,-72.183903
"Athol","NY",43.59886,-73.943693
"Athol Springs","NY",42.768413,-78.887094
"Atka","AK",54.24018,-176.787412
"Atkins","AR",35.325504,-92.992285
"Atkins","IA",42.057516,-92.058526
"Atkins","VA",36.869374,-81.399235
"Atkinson","IL",41.405502,-89.998274
"Atkinson","NC",34.510936,-78.094517
"Atkinson","NE",42.533852,-98.975603
"Atkinson","NH",42.878366,-71.159035
"Atlanta","GA",33.8307160097087,-84.4001011941748
"Atlanta","ID",43.847915,-115.253751
"Atlanta","IL",40.233769,-89.257602
"Atlanta","IN",40.174289,-86.018909
"Atlanta","KS",37.378279,-96.720974
"Atlanta","LA",31.775958,-92.795773
"Atlanta","MI",45.030626,-84.173067
"Atlanta","MO",39.896469,-92.46348
"Atlanta","NE",40.410446,-99.405055
"Atlanta","NY",42.562012,-77.468518
"Atlanta","TX",33.08447,-94.242023
"Atlantic","IA",41.381871,-94.960765
"Atlantic","NC",34.873922,-76.587097
"Atlantic","PA",41.524812,-80.32056
"Atlantic","VA",37.896797,-75.520581
"Atlantic Beach","FL",30.35239,-81.517761
"Atlantic Beach","NC",34.741717,-76.755456
"Atlantic Beach","NY",40.588854,-73.72709
"Atlantic City","NJ",39.5017546666667,-74.6200426666667
"Atlantic Highlands","NJ",40.404762,-74.05617
"Atlantic Mine","MI",47.072716,-88.634939
"Atlas","MI",42.940019,-83.536923
"Atlasburg","PA",40.341349,-80.382247
"Atmore","AL",31.0880103333333,-87.373078
"Atoka","OK",34.388477,-96.0611135
"Atoka","TN",35.454301,-89.809562
"Atomic City","ID",43.244795,-112.297912
"Atqasuk","AK",70.494693,-157.441073
"Attalla","AL",34.051848,-86.061397
"Attapulgus","GA",30.835331,-84.511949
"Attica","IN",40.240204,-87.213921
"Attica","KS",37.224885,-98.210087
"Attica","MI",43.066173,-83.257592
"Attica","NY",42.699424,-78.287793
"Attica","OH",41.077343,-82.903207
"Attleboro","MA",41.938976,-71.302297
"Attleboro Falls","MA",41.972584,-71.308229
"Atwater","CA",37.342285,-120.6089905
"Atwater","IL",39.339104,-89.735704
"Atwater","MN",45.109205,-94.968572
"Atwater","OH",41.040507,-81.194614
"Atwood","CA",33.640302,-117.769442
"Atwood","CO",40.525066,-103.197305
"Atwood","IL",39.766094,-88.273085
"Atwood","IN",41.254035,-85.969708
"Atwood","KS",39.824688,-101.041371
"Atwood","OK",35.028521,-96.235928
"Atwood","TN",35.98991,-88.635869
"Au Gres","MI",44.063621,-83.686379
"Au Sable Forks","NY",44.711326,-73.648386
"Au Train","MI",46.444586,-86.911506
"Auberry","CA",37.075671,-119.253991
"Aubrey","AR",34.719477,-90.89691
"Aubrey","TX",33.278066,-97.01748
"Auburn","AL",32.5725876666667,-85.4453793333333
"Auburn","CA",39.031575,-120.891406666667
"Auburn","GA",34.019109,-83.826094
"Auburn","IA",42.340836,-95.080439
"Auburn","IL",39.588654,-89.749692
"Auburn","IN",41.377758,-85.027689
"Auburn","KS",38.916916,-95.839181
"Auburn","KY",36.835067,-86.797432
"Auburn","MA",42.184835,-71.947184
"Auburn","ME",44.16048,-70.2409393333333
"Auburn","MI",43.639444,-84.059141
"Auburn","NE",40.428801,-95.843077
"Auburn","NH",42.989151,-71.343576
"Auburn","NY",43.073703,-76.5282723333333
"Auburn","PA",40.59782,-76.14932
"Auburn","WA",47.3753825,-121.9818755
"Auburn","WV",39.198501,-81.068913
"Auburn","WY",42.478175,-110.981561
"Auburn Hills","MI",42.667011,-83.340676
"Auburn University","AL",32.578185,-85.349003
"Auburndale","FL",28.086751,-81.742864
"Auburndale","MA",42.346696,-71.224957
"Auburndale","WI",44.559652,-90.00532
"Auburntown","TN",35.933832,-86.112561
"Audubon","IA",41.704535,-94.918652
"Audubon","MN",46.850852,-95.995824
"Audubon","NJ",39.828349,-74.994647
"Audubon","PA",40.211896,-75.35586
"Augusta","AR",35.207566,-91.372792
"Augusta","GA",33.411488,-82.081766
"Augusta","IL",40.330707,-91.045874
"Augusta","KS",37.674347,-96.970128
"Augusta","KY",38.72342,-83.982911
"Augusta","ME",44.3819006,-69.7755042
"Augusta","MI",42.353739,-85.346599
"Augusta","MO",38.619089,-90.880321
"Augusta","MT",47.444053,-112.513362
"Augusta","NJ",41.161241,-74.6174
"Augusta","OH",40.686028,-81.02187
"Augusta","WI",44.726811,-91.212598
"Augusta","WV",39.251133,-78.618258
"Augusta Springs","VA",38.091705,-79.322363
"Auke Bay","AK",58.449413,-134.700348
"Aulander","NC",36.169398,-77.097225
"Ault","CO",40.675794,-104.607073
"Aultman","PA",40.61927,-79.083982
